         City 1,             to,         City 2,             X1,             Y1,             X2,             Y2,       Distance,          Coins,            Bux
       Brussels,             to,          Dhaka,           1454,            853,           2094,           1109,           2757,            739,              3
   South Tarawa,             to,      Las Vegas,           2771,           1350,            566,           1002,           2757,            739,              3
      Las Vegas,             to,   South Tarawa,            566,           1002,           2771,           1350,           2757,            739,              3
          Dhaka,             to,       Brussels,           2094,           1109,           1454,            853,           2757,            739,              3
       Kinshasa,             to,        Chengdu,           1526,           1312,           2164,           1051,           2757,            739,              3
        Chengdu,             to,       Kinshasa,           2164,           1051,           1526,           1312,           2757,            739,              3
        Iqaluit,             to,         Naples,            909,            664,           1532,            960,           2758,            739,              3
         Naples,             to,        Iqaluit,           1532,            960,            909,            664,           2758,            739,              3
        Iqaluit,             to,         Warsaw,            909,            664,           1578,            831,           2758,            739,              3
       Benghazi,             to,         Cuiaba,           1572,           1042,            988,           1409,           2758,            739,              3
      Kisangani,             to,   Buenos Aires,           1607,           1271,            988,           1575,           2758,            739,              3
         Cuiaba,             to,       Benghazi,            988,           1409,           1572,           1042,           2758,            739,              3
   Buenos Aires,             to,      Kisangani,            988,           1575,           1607,           1271,           2758,            739,              3
         Warsaw,             to,        Iqaluit,           1578,            831,            909,            664,           2758,            739,              3
      Kisangani,             to,          Xi'an,           1607,           1271,           2250,           1021,           2759,            739,              3
         Taipei,             to,         Moscow,           2329,           1102,           1719,            780,           2759,            739,              3
         Moscow,             to,         Taipei,           1719,            780,           2329,           1102,           2759,            739,              3
          Xi'an,             to,      Kisangani,           2250,           1021,           1607,           1271,           2759,            739,              3
         Xining,             to,         Sydney,           2158,            995,           2547,           1565,           2760,            740,              3
      Fortaleza,             to,           Oslo,           1121,           1316,           1495,            736,           2760,            740,              3
     Port Sudan,             to,      Geraldton,           1693,           1149,           2283,           1507,           2760,            740,              3
       In Salah,             to,      Guatemala,           1424,           1086,            740,           1178,           2760,            740,              3
        Belfast,             to,    Kansas City,           1368,            805,            699,            974,           2760,            740,              3
      Geraldton,             to,     Port Sudan,           2283,           1507,           1693,           1149,           2760,            740,              3
         Broome,             to,         Banana,           2344,           1418,            229,           1334,           2760,            740,              3
    Kansas City,             to,        Belfast,            699,            974,           1368,            805,           2760,            740,              3
       Honolulu,             to,    Quebec City,            229,           1119,            880,            890,           2760,            740,              3
           Nome,             to,          Seoul,            177,            657,           2372,            989,           2760,            740,              3
         Sydney,             to,         Xining,           2547,           1565,           2158,            995,           2760,            740,              3
        Iqaluit,             to,      Araguaina,            909,            664,           1057,           1338,           2760,            740,              3
    Rockhampton,             to,      Ahmedabad,           2553,           1481,           1966,           1118,           2760,            740,              3
      Araguaina,             to,        Iqaluit,           1057,           1338,            909,            664,           2760,            740,              3
         Ottawa,             to,     Copenhagen,            838,            912,           1516,            783,           2760,            740,              3
      Guatemala,             to,       In Salah,            740,           1178,           1424,           1086,           2760,            740,              3
     Copenhagen,             to,         Ottawa,           1516,            783,            838,            912,           2760,            740,              3
         Anadyr,             to,           Cebu,           2749,            648,           2354,           1214,           2760,            740,              3
      Ahmedabad,             to,    Rockhampton,           1966,           1118,           2553,           1481,           2760,            740,              3
    Quebec City,             to,       Honolulu,            880,            890,            229,           1119,           2760,            740,              3
           Oslo,             to,      Fortaleza,           1495,            736,           1121,           1316,           2760,            740,              3
           Cebu,             to,         Anadyr,           2354,           1214,           2749,            648,           2760,            740,              3
         Xining,             to,      Melbourne,           2158,            995,           2506,           1591,           2760,            740,              3
      Melbourne,             to,         Xining,           2506,           1591,           2158,            995,           2760,            740,              3
          Seoul,             to,           Nome,           2372,            989,            177,            657,           2760,            740,              3
         Banana,             to,         Broome,            229,           1334,           2344,           1418,           2760,            740,              3
        Kampala,             to,           Cebu,           1667,           1281,           2354,           1214,           2761,            740,              4
      Melbourne,             to,         Butwal,           2506,           1591,           2044,           1078,           2761,            740,              4
         Manaus,             to, Port Elizabeth,            972,           1306,           1616,           1555,           2761,            740,              4
         Tehran,             to,         Broome,           1797,            997,           2344,           1418,           2761,            740,              4
          Hanoi,             to,   Johannesburg,           2210,           1132,           1621,           1492,           2761,            740,              4
       Murmansk,             to,       Yinchuan,           1665,            562,           2219,            974,           2761,            740,              4
       Bordeaux,             to,        Kolkata,           1417,            910,           2074,           1122,           2761,            740,              4
        Bangkok,             to,         Vienna,           2170,           1188,           1553,            878,           2761,            740,              4
         Manila,             to,          Cairo,           2326,           1182,           1646,           1063,           2761,            740,              4
       Kinshasa,             to,           Lima,           1526,           1312,            837,           1357,           2761,            740,              4
           Cebu,             to,        Kampala,           2354,           1214,           1667,           1281,           2761,            740,              4
         Butwal,             to,      Melbourne,           2044,           1078,           2506,           1591,           2761,            740,              4
          Cairo,             to,         Manila,           1646,           1063,           2326,           1182,           2761,            740,              4
     Casablanca,             to,    Mexico City,           1364,           1031,            683,           1145,           2761,            740,              4
       Yinchuan,             to,       Murmansk,           2219,            974,           1665,            562,           2761,            740,              4
        Kolkata,             to,       Bordeaux,           2074,           1122,           1417,            910,           2761,            740,              4
    Mexico City,             to,     Casablanca,            683,           1145,           1364,           1031,           2761,            740,              4
   Johannesburg,             to,          Hanoi,           1621,           1492,           2210,           1132,           2761,            740,              4
         Broome,             to,         Tehran,           2344,           1418,           1797,            997,           2761,            740,              4
           Lima,             to,       Kinshasa,            837,           1357,           1526,           1312,           2761,            740,              4
 Port Elizabeth,             to,         Manaus,           1616,           1555,            972,           1306,           2761,            740,              4
         Vienna,             to,        Bangkok,           1553,            878,           2170,           1188,           2761,            740,              4
         Barrow,             to,        Detroit,            252,            521,            797,            945,           2762,            740,              4
        Detroit,             to,         Barrow,            797,            945,            252,            521,           2762,            740,              4
        Kampala,             to,         Broome,           1667,           1281,           2344,           1418,           2762,            740,              4
           Aden,             to,          Osaka,           1764,           1188,           2433,           1017,           2762,            740,              4
    Thunder Bay,             to,      Barcelona,            749,            872,           1435,            952,           2762,            740,              4
          Osaka,             to,           Aden,           2433,           1017,           1764,           1188,           2762,            740,              4
      Barcelona,             to,    Thunder Bay,           1435,            952,            749,            872,           2762,            740,              4
         Broome,             to,        Kampala,           2344,           1418,           1667,           1281,           2762,            740,              4
         Cuiaba,             to,        Kampala,            988,           1409,           1667,           1281,           2763,            740,              4
           Juba,             to,   Campo Grande,           1662,           1248,           1002,           1452,           2763,            740,              4
      Jerusalem,             to,           Cebu,           1685,           1042,           2354,           1214,           2763,            740,              4
           Cebu,             to,      Jerusalem,           2354,           1214,           1685,           1042,           2763,            740,              4
       Santiago,             to,    Thunder Bay,            882,           1550,            749,            872,           2763,            740,              4
      Katherine,             to,           Aden,           2419,           1408,           1764,           1188,           2763,            740,              4
    Thunder Bay,             to,       Santiago,            749,            872,            882,           1550,           2763,            740,              4
   Campo Grande,             to,           Juba,           1002,           1452,           1662,           1248,           2763,            740,              4
        Kampala,             to,         Cuiaba,           1667,           1281,            988,           1409,           2763,            740,              4
           Aden,             to,      Katherine,           1764,           1188,           2419,           1408,           2763,            740,              4
       Teresina,             to,      Reykjavik,           1090,           1328,           1250,            656,           2763,            740,              4
      Reykjavik,             to,       Teresina,           1250,            656,           1090,           1328,           2763,            740,              4
           Rome,             to,        Toronto,           1508,            942,            817,            925,           2764,            741,              4
         La Paz,             to,        Kananga,            911,           1428,           1597,           1343,           2764,            741,              4
         Venice,             to,        Toronto,           1508,            909,            817,            925,           2764,            741,              4
        Toronto,             to,           Rome,            817,            925,           1508,            942,           2764,            741,              4
        Toronto,             to,         Venice,            817,            925,           1508,            909,           2764,            741,              4
        Kananga,             to,         La Paz,           1597,           1343,            911,           1428,           2764,            741,              4
     Charleston,             to,           Rome,            823,           1035,           1508,            942,           2765,            741,              4
           Nome,             to,     Cincinnati,            177,            657,            791,            975,           2765,            741,              4
        Bangkok,             to,         Warsaw,           2170,           1188,           1578,            831,           2765,            741,              4
         Warsaw,             to,        Bangkok,           1578,            831,           2170,           1188,           2765,            741,              4
     Georgetown,             to,      Ketchikan,            985,           1242,            451,            803,           2765,            741,              4
     Cincinnati,             to,           Nome,            791,            975,            177,            657,           2765,            741,              4
      Ketchikan,             to,     Georgetown,            451,            803,            985,           1242,           2765,            741,              4
           Rome,             to,     Charleston,           1508,            942,            823,           1035,           2765,            741,              4
        Belfast,             to,    Porto Velho,           1368,            805,            941,           1349,           2766,            741,              4
      Goose Bay,             to, Rio De Janeiro,            952,            789,           1094,           1466,           2766,            741,              4
          Perth,             to,         Riyadh,           2292,           1544,           1760,           1102,           2766,            741,              4
       Teresina,             to,     Copenhagen,           1090,           1328,           1516,            783,           2766,            741,              4
    Los Angeles,             to,           Nadi,            526,           1023,           2790,           1460,           2766,            741,              4
       Yinchuan,             to,         Prague,           2219,            974,           1537,            859,           2766,            741,              4
           Nadi,             to,    Los Angeles,           2790,           1460,            526,           1023,           2766,            741,              4
        Baghdad,             to,      Fortaleza,           1746,           1020,           1121,           1316,           2766,            741,              4
      Fortaleza,             to,        Baghdad,           1121,           1316,           1746,           1020,           2766,            741,              4
 Rio De Janeiro,             to,      Goose Bay,           1094,           1466,            952,            789,           2766,            741,              4
    Porto Velho,             to,        Belfast,            941,           1349,           1368,            805,           2766,            741,              4
         Prague,             to,       Yinchuan,           1537,            859,           2219,            974,           2766,            741,              4
         Riyadh,             to,          Perth,           1760,           1102,           2292,           1544,           2766,            741,              4
        Toronto,             to,         Munich,            817,            925,           1507,            878,           2766,            741,              4
     Copenhagen,             to,       Teresina,           1516,            783,           1090,           1328,           2766,            741,              4
         Munich,             to,        Toronto,           1507,            878,            817,            925,           2766,            741,              4
        Sapporo,             to,      Fairbanks,           2479,            936,            310,            653,           2766,            741,              4
      Fairbanks,             to,        Sapporo,            310,            653,           2479,            936,           2766,            741,              4
          Osaka,             to,   Christchurch,           2433,           1017,           2712,           1650,           2767,            741,              4
      Amsterdam,             to,          Dhaka,           1461,            830,           2094,           1109,           2767,            741,              4
      Guatemala,             to,         Madrid,            740,           1178,           1395,            955,           2767,            741,              4
      Bariloche,             to,      San Diego,            887,           1642,            544,           1041,           2767,            741,              4
         Madrid,             to,      Guatemala,           1395,            955,            740,           1178,           2767,            741,              4
        Caracas,             to,      Al Fashir,            910,           1209,           1601,           1174,           2767,            741,              4
        Tbilisi,             to,          Osaka,           1746,            936,           2433,           1017,           2767,            741,              4
          Dhaka,             to,      Amsterdam,           2094,           1109,           1461,            830,           2767,            741,              4
   Christchurch,             to,          Osaka,           2712,           1650,           2433,           1017,           2767,            741,              4
      San Diego,             to,      Bariloche,            544,           1041,            887,           1642,           2767,            741,              4
          Osaka,             to,        Tbilisi,           2433,           1017,           1746,            936,           2767,            741,              4
      Al Fashir,             to,        Caracas,           1601,           1174,            910,           1209,           2767,            741,              4
           Nuuk,             to,          Lagos,           1048,            679,           1452,           1241,           2768,            742,              4
    Livingstone,             to,         Xining,           1611,           1419,           2158,            995,           2768,            742,              4
         Xining,             to,    Livingstone,           2158,            995,           1611,           1419,           2768,            742,              4
        Beijing,             to,      Mahajanga,           2295,            966,           1769,           1416,           2768,            742,              4
         Cairns,             to,        Magadan,           2507,           1424,           2561,            734,           2768,            742,              4
     Georgetown,             to,    Yellowknife,            985,           1242,            566,            691,           2768,            742,              4
        Magadan,             to,         Cairns,           2561,            734,           2507,           1424,           2768,            742,              4
          Lagos,             to,           Nuuk,           1452,           1241,           1048,            679,           2768,            742,              4
         Cancun,             to,      Barcelona,            767,           1133,           1435,            952,           2768,            742,              4
    Yellowknife,             to,     Georgetown,            566,            691,            985,           1242,           2768,            742,              4
          Minsk,             to,      Goose Bay,           1644,            807,            952,            789,           2768,            742,              4
      Mahajanga,             to,        Beijing,           1769,           1416,           2295,            966,           2768,            742,              4
      Araguaina,             to,         Berlin,           1057,           1338,           1528,            831,           2768,            742,              4
         Harare,             to,         Cuiaba,           1680,           1399,            988,           1409,           2768,            742,              4
      Goose Bay,             to,          Minsk,            952,            789,           1644,            807,           2768,            742,              4
         Berlin,             to,      Araguaina,           1528,            831,           1057,           1338,           2768,            742,              4
      Barcelona,             to,         Cancun,           1435,            952,            767,           1133,           2768,            742,              4
         Cuiaba,             to,         Harare,            988,           1409,           1680,           1399,           2768,            742,              4
         Mumbai,             to,        Belfast,           1970,           1147,           1368,            805,           2769,            742,              4
           Juba,             to,         Manaus,           1662,           1248,            972,           1306,           2769,            742,              4
       Windhoek,             to,        Caracas,           1552,           1468,            910,           1209,           2769,            742,              4
       Benghazi,             to,  Santo Domingo,           1572,           1042,            888,           1150,           2769,            742,              4
           Perm,             to,        Jakarta,           1851,            755,           2223,           1339,           2769,            742,              4
      Cape Town,             to,      Singapore,           1557,           1555,           2189,           1272,           2769,            742,              4
           Riga,             to,          Xi'an,           1604,            772,           2250,           1021,           2769,            742,              4
         Lobito,             to,           Lima,           1529,           1382,            837,           1357,           2769,            742,              4
          Lulea,             to,        Mombasa,           1583,            640,           1713,           1320,           2769,            742,              4
           Nome,             to,       Nagasaki,            177,            657,           2395,           1032,           2769,            742,              4
        Caracas,             to,         Banana,            910,           1209,            229,           1334,           2769,            742,              4
          Perth,             to,    Livingstone,           2292,           1544,           1611,           1419,           2769,            742,              4
           Lima,             to,         Lobito,            837,           1357,           1529,           1382,           2769,            742,              4
          Xi'an,             to,           Riga,           2250,           1021,           1604,            772,           2769,            742,              4
      Singapore,             to,      Cape Town,           2189,           1272,           1557,           1555,           2769,            742,              4
    Livingstone,             to,          Perth,           1611,           1419,           2292,           1544,           2769,            742,              4
         Manaus,             to,           Juba,            972,           1306,           1662,           1248,           2769,            742,              4
         Banana,             to,        Caracas,            229,           1334,            910,           1209,           2769,            742,              4
        Belfast,             to,         Mumbai,           1368,            805,           1970,           1147,           2769,            742,              4
  Santo Domingo,             to,       Benghazi,            888,           1150,           1572,           1042,           2769,            742,              4
        Caracas,             to,       Windhoek,            910,           1209,           1552,           1468,           2769,            742,              4
        Mombasa,             to,          Lulea,           1713,           1320,           1583,            640,           2769,            742,              4
       Nagasaki,             to,           Nome,           2395,           1032,            177,            657,           2769,            742,              4
        Jakarta,             to,           Perm,           2223,           1339,           1851,            755,           2769,            742,              4
        Nairobi,             to,     Kalgoorlie,           1693,           1300,           2346,           1531,           2770,            742,              4
   Punta Arenas,             to,       Monrovia,            898,           1777,           1339,           1243,           2770,            742,              4
         Urumqi,             to,         Madrid,           2087,            924,           1395,            955,           2770,            742,              4
     Kalgoorlie,             to,        Nairobi,           2346,           1531,           1693,           1300,           2770,            742,              4
      Bariloche,             to,         Lobito,            887,           1642,           1529,           1382,           2770,            742,              4
         Madrid,             to,         Urumqi,           1395,            955,           2087,            924,           2770,            742,              4
       Monrovia,             to,   Punta Arenas,           1339,           1243,            898,           1777,           2770,            742,              4
         Lobito,             to,      Bariloche,           1529,           1382,            887,           1642,           2770,            742,              4
          Belem,             to,     Copenhagen,           1054,           1299,           1516,            783,           2770,            742,              4
     Copenhagen,             to,          Belem,           1516,            783,           1054,           1299,           2770,            742,              4
       Murmansk,             to,      Hyderabad,           1665,            562,           2010,           1163,           2771,            742,              4
         Harare,             to,        Nanping,           1680,           1399,           2296,           1082,           2771,            742,              4
     Ulan Bator,             to,         Naples,           2221,            886,           1532,            960,           2771,            742,              4
         Naples,             to,     Ulan Bator,           1532,            960,           2221,            886,           2771,            742,              4
         Cuiaba,             to,           Juba,            988,           1409,           1662,           1248,           2771,            742,              4
           Juba,             to,         Cuiaba,           1662,           1248,            988,           1409,           2771,            742,              4
         Taipei,             to,       Lilongwe,           2329,           1102,           1694,           1379,           2771,            742,              4
         London,             to,    Panama City,           1410,            845,            828,           1221,           2771,            742,              4
    Panama City,             to,         London,            828,           1221,           1410,            845,           2771,            742,              4
          Lagos,             to,      Bariloche,           1452,           1241,            887,           1642,           2771,            742,              4
           Cebu,             to,           Juba,           2354,           1214,           1662,           1248,           2771,            742,              4
        Nanping,             to,         Harare,           2296,           1082,           1680,           1399,           2771,            742,              4
       Lilongwe,             to,         Taipei,           1694,           1379,           2329,           1102,           2771,            742,              4
           Oslo,             to,    Livingstone,           1495,            736,           1611,           1419,           2771,            742,              4
           Juba,             to,        Beijing,           1662,           1248,           2295,            966,           2771,            742,              4
      Cape Town,             to,          Cuzco,           1557,           1555,            884,           1390,           2771,            742,              4
        Beijing,             to,           Juba,           2295,            966,           1662,           1248,           2771,            742,              4
      Hyderabad,             to,       Murmansk,           2010,           1163,           1665,            562,           2771,            742,              4
          Cuzco,             to,      Cape Town,            884,           1390,           1557,           1555,           2771,            742,              4
      Bariloche,             to,          Lagos,            887,           1642,           1452,           1241,           2771,            742,              4
           Juba,             to,           Cebu,           1662,           1248,           2354,           1214,           2771,            742,              4
    Livingstone,             to,           Oslo,           1611,           1419,           1495,            736,           2771,            742,              4
           Apia,             to, Salt Lake City,             51,           1411,            573,            955,           2772,            743,              4
        Rangoon,             to,         Munich,           2137,           1167,           1507,            878,           2772,            743,              4
         Hobart,             to,        Chengdu,           2523,           1644,           2164,           1051,           2772,            743,              4
        Jakarta,             to,        Magadan,           2223,           1339,           2561,            734,           2772,            743,              4
 St. Petersburg,             to,        Beijing,           1645,            725,           2295,            966,           2772,            743,              4
        Beijing,             to, St. Petersburg,           2295,            966,           1645,            725,           2772,            743,              4
 Salt Lake City,             to,           Apia,            573,            955,             51,           1411,           2772,            743,              4
        Magadan,             to,        Jakarta,           2561,            734,           2223,           1339,           2772,            743,              4
         Munich,             to,        Rangoon,           1507,            878,           2137,           1167,           2772,            743,              4
        Chengdu,             to,         Hobart,           2164,           1051,           2523,           1644,           2772,            743,              4
      Hong Kong,             to,         Athens,           2279,           1117,           1599,            982,           2773,            743,              4
        Kolkata,             to,       Murmansk,           2074,           1122,           1665,            562,           2773,            743,              4
          Lagos,             to,         Cancun,           1452,           1241,            767,           1133,           2773,            743,              4
         Cancun,             to,          Lagos,            767,           1133,           1452,           1241,           2773,            743,              4
    Broken Hill,             to,       Honolulu,           2486,           1550,            229,           1119,           2773,            743,              4
    Quebec City,             to,   Buenos Aires,            880,            890,            988,           1575,           2773,            743,              4
        Magadan,             to,      Ketchikan,           2561,            734,            451,            803,           2773,            743,              4
   Buenos Aires,             to,    Quebec City,            988,           1575,            880,            890,           2773,            743,              4
       New York,             to,         Vienna,            864,            956,           1553,            878,           2773,            743,              4
       Honolulu,             to,    Broken Hill,            229,           1119,           2486,           1550,           2773,            743,              4
       Murmansk,             to,        Kolkata,           1665,            562,           2074,           1122,           2773,            743,              4
         Athens,             to,      Hong Kong,           1599,            982,           2279,           1117,           2773,            743,              4
      Ketchikan,             to,        Magadan,            451,            803,           2561,            734,           2773,            743,              4
         Vienna,             to,       New York,           1553,            878,            864,            956,           2773,            743,              4
         Lisbon,             to,      Monterrey,           1355,            971,            671,           1086,           2774,            743,              4
      Trondheim,             to,         Ottawa,           1490,            675,            838,            912,           2774,            743,              4
  Washington DC,             to,         Naples,            839,            988,           1532,            960,           2774,            743,              4
          Dhaka,             to,          Lulea,           2094,           1109,           1583,            640,           2774,            743,              4
         Ottawa,             to,      Trondheim,            838,            912,           1490,            675,           2774,            743,              4
    Kuwait City,             to,          Tokyo,           1775,           1062,           2467,           1014,           2774,            743,              4
         Naples,             to,  Washington DC,           1532,            960,            839,            988,           2774,            743,              4
       Belgrade,             to,         Boston,           1578,            912,            885,            940,           2774,            743,              4
          Tokyo,             to,    Kuwait City,           2467,           1014,           1775,           1062,           2774,            743,              4
          Lulea,             to,          Dhaka,           1583,            640,           2094,           1109,           2774,            743,              4
      Monterrey,             to,         Lisbon,            671,           1086,           1355,            971,           2774,            743,              4
         Boston,             to,       Belgrade,            885,            940,           1578,            912,           2774,            743,              4
           Bern,             to,          Miami,           1480,            886,            819,           1096,           2774,            743,              4
          Miami,             to,           Bern,            819,           1096,           1480,            886,           2774,            743,              4
         London,             to,    Minneapolis,           1410,            845,            719,            908,           2775,            743,              4
    Kansas City,             to,      Bariloche,            699,            974,            887,           1642,           2775,            743,              4
       Asuncion,             to,       Bismarck,            993,           1497,            643,            898,           2775,            743,              4
     Whitehorse,             to,         Bogota,            403,            723,            860,           1245,           2775,            743,              4
           Juba,             to,   Port Hedland,           1662,           1248,           2326,           1449,           2775,            743,              4
        Toronto,             to,           Nome,            817,            925,            177,            657,           2775,            743,              4
         Darwin,             to,       Zanzibar,           2407,           1385,           1714,           1348,           2775,            743,              4
         Harare,             to,       Asuncion,           1680,           1399,            993,           1497,           2775,            743,              4
    Minneapolis,             to,         London,            719,            908,           1410,            845,           2775,            743,              4
       Zanzibar,             to,         Darwin,           1714,           1348,           2407,           1385,           2775,            743,              4
         Bogota,             to,     Whitehorse,            860,           1245,            403,            723,           2775,            743,              4
           Nome,             to,        Toronto,            177,            657,            817,            925,           2775,            743,              4
   Port Hedland,             to,           Juba,           2326,           1449,           1662,           1248,           2775,            743,              4
      Bariloche,             to,    Kansas City,            887,           1642,            699,            974,           2775,            743,              4
       Bismarck,             to,       Asuncion,            643,            898,            993,           1497,           2775,            743,              4
       Asuncion,             to,         Harare,            993,           1497,           1680,           1399,           2775,            743,              4
         Havana,             to,           Lyon,            795,           1120,           1455,            905,           2776,            744,              4
        Belfast,             to,       Brasilia,           1368,            805,           1044,           1419,           2776,            744,              4
       Monrovia,             to,    Kansas City,           1339,           1243,            699,            974,           2776,            744,              4
       Brasilia,             to,        Belfast,           1044,           1419,           1368,            805,           2776,            744,              4
         Lisbon,             to,    Mexico City,           1355,            971,            683,           1145,           2776,            744,              4
    Kansas City,             to,       Monrovia,            699,            974,           1339,           1243,           2776,            744,              4
     Copenhagen,             to,   Philadelphia,           1516,            783,            848,            972,           2776,            744,              4
    Mexico City,             to,         Lisbon,            683,           1145,           1355,            971,           2776,            744,              4
   Philadelphia,             to,     Copenhagen,            848,            972,           1516,            783,           2776,            744,              4
         Venice,             to, Rio De Janeiro,           1508,            909,           1094,           1466,           2776,            744,              4
        Spokane,             to,       Teresina,            550,            892,           1090,           1328,           2776,            744,              4
           Lyon,             to,         Havana,           1455,            905,            795,           1120,           2776,            744,              4
       Teresina,             to,        Spokane,           1090,           1328,            550,            892,           2776,            744,              4
 Rio De Janeiro,             to,         Venice,           1094,           1466,           1508,            909,           2776,            744,              4
      Araguaina,             to,      Jerusalem,           1057,           1338,           1685,           1042,           2777,            744,              4
         Berlin,             to,   Philadelphia,           1528,            831,            848,            972,           2777,            744,              4
          Lagos,             to,        Atlanta,           1452,           1241,            791,           1028,           2777,            744,              4
   Philadelphia,             to,         Berlin,            848,            972,           1528,            831,           2777,            744,              4
       Bismarck,             to,       Santiago,            643,            898,            882,           1550,           2777,            744,              4
      San Diego,             to,   Buenos Aires,            544,           1041,            988,           1575,           2777,            744,              4
      Jerusalem,             to,      Araguaina,           1685,           1042,           1057,           1338,           2777,            744,              4
         Kaduna,             to,        Bangkok,           1476,           1207,           2170,           1188,           2777,            744,              4
