         City 1,             to,         City 2,             X1,             Y1,             X2,             Y2,       Distance,          Coins,            Bux
      Bariloche,             to,        Atlanta,            887,           1642,            791,           1028,           2484,            671,              3
          Paris,             to,        Toronto,           1436,            871,            817,            925,           2484,            671,              3
  Washington DC,             to,           Lyon,            839,            988,           1455,            905,           2484,            671,              3
        Detroit,             to,         London,            797,            945,           1410,            845,           2484,            671,              3
         Athens,             to,       Salvador,           1599,            982,           1126,           1385,           2484,            671,              3
   Johannesburg,             to,        Jakarta,           1621,           1492,           2223,           1339,           2484,            671,              3
         Recife,             to,    Minneapolis,           1154,           1352,            719,            908,           2484,            671,              3
         Cuiaba,             to,      Goose Bay,            988,           1409,            952,            789,           2484,            671,              3
     Charleston,             to,      Anchorage,            823,           1035,            295,            707,           2484,            671,              3
       New York,             to,      Anchorage,            864,            956,            295,            707,           2484,            671,              3
         Urumqi,             to,           Oslo,           2087,            924,           1495,            736,           2484,            671,              3
      Cape Town,             to,         Madrid,           1557,           1555,           1395,            955,           2484,            671,              3
          Miami,             to,        Belfast,            819,           1096,           1368,            805,           2484,            671,              3
        Bangkok,             to,         Durban,           2170,           1188,           1649,           1526,           2484,            671,              3
         Durban,             to,      Araguaina,           1649,           1526,           1057,           1338,           2484,            671,              3
    Yellowknife,             to,        Caracas,            566,            691,            910,           1209,           2484,            671,              3
      Bangalore,             to,    Rockhampton,           2001,           1195,           2553,           1481,           2484,            671,              3
        Nairobi,             to, Rio De Janeiro,           1693,           1300,           1094,           1466,           2484,            671,              3
        Jakarta,             to,   Johannesburg,           2223,           1339,           1621,           1492,           2484,            671,              3
    Minneapolis,             to,         Recife,            719,            908,           1154,           1352,           2484,            671,              3
      Sao Paulo,             to,         Madrid,           1062,           1480,           1395,            955,           2484,            671,              3
           Oslo,             to,         Urumqi,           1495,            736,           2087,            924,           2484,            671,              3
       Brasilia,             to,    Thunder Bay,           1044,           1419,            749,            872,           2484,            671,              3
          Dhaka,             to,       Brisbane,           2094,           1109,           2565,           1514,           2484,            671,              3
           Lyon,             to,  Washington DC,           1455,            905,            839,            988,           2484,            671,              3
 Rio De Janeiro,             to,        Nairobi,           1094,           1466,           1693,           1300,           2484,            671,              3
         London,             to,        Detroit,           1410,            845,            797,            945,           2484,            671,              3
         Cairns,             to,      Ahmedabad,           2507,           1424,           1966,           1118,           2484,            671,              3
          Dakar,             to,           Oulu,           1296,           1179,           1619,            648,           2484,            671,              3
        Atlanta,             to,      Bariloche,            791,           1028,            887,           1642,           2484,            671,              3
        Belfast,             to,          Miami,           1368,            805,            819,           1096,           2484,            671,              3
        Seville,             to,        Chicago,           1376,            987,            757,            931,           2484,            671,              3
      Anchorage,             to,     Charleston,            295,            707,            823,           1035,           2484,            671,              3
        Toronto,             to,          Paris,            817,            925,           1436,            871,           2484,            671,              3
       Windhoek,             to,       Brussels,           1552,           1468,           1454,            853,           2488,            672,              3
     Whitehorse,             to,       San Jose,            403,            723,            789,           1212,           2488,            672,              3
  San Francisco,             to,           Nuuk,            504,            981,           1048,            679,           2488,            672,              3
        Belfast,             to,        Orlando,           1368,            805,            806,           1072,           2488,            672,              3
           Nuuk,             to,  San Francisco,           1048,            679,            504,            981,           2488,            672,              3
           Rome,             to, Port Elizabeth,           1508,            942,           1616,           1555,           2488,            672,              3
    Thunder Bay,             to,        Belfast,            749,            872,           1368,            805,           2488,            672,              3
 Port Elizabeth,             to,   Campo Grande,           1616,           1555,           1002,           1452,           2488,            672,              3
         Venice,             to,      Araguaina,           1508,            909,           1057,           1338,           2488,            672,              3
        Belfast,             to,    Thunder Bay,           1368,            805,            749,            872,           2488,            672,              3
    Livingstone,             to,       Asuncion,           1611,           1419,            993,           1497,           2488,            672,              3
       San Jose,             to,     Whitehorse,            789,           1212,            403,            723,           2488,            672,              3
      Saskatoon,             to,          Cuzco,            635,            820,            884,           1390,           2488,            672,              3
    New Orleans,             to,       Monrovia,            744,           1059,           1339,           1243,           2488,            672,              3
    Porto Velho,             to,       Windhoek,            941,           1349,           1552,           1468,           2488,            672,              3
         Madrid,             to,         Havana,           1395,            955,            795,           1120,           2488,            672,              3
          Lhasa,             to,    Rockhampton,           2100,           1054,           2553,           1481,           2488,            672,              3
         Anadyr,             to,       Yinchuan,           2749,            648,           2219,            974,           2488,            672,              3
       Lilongwe,             to,     Copenhagen,           1694,           1379,           1516,            783,           2488,            672,              3
        Orlando,             to,        Belfast,            806,           1072,           1368,            805,           2488,            672,              3
    Broken Hill,             to,    Vladivostok,           2486,           1550,           2402,            933,           2488,            672,              3
       Brussels,             to,       Windhoek,           1454,            853,           1552,           1468,           2488,            672,              3
       Monrovia,             to,    New Orleans,           1339,           1243,            744,           1059,           2488,            672,              3
       Yinchuan,             to,         Anadyr,           2219,            974,           2749,            648,           2488,            672,              3
    Vladivostok,             to,    Broken Hill,           2402,            933,           2486,           1550,           2488,            672,              3
          Cuzco,             to,      Saskatoon,            884,           1390,            635,            820,           2488,            672,              3
          Delhi,             to,        Seville,           1993,           1068,           1376,            987,           2488,            672,              3
     Georgetown,             to,      Kisangani,            985,           1242,           1607,           1271,           2488,            672,              3
         Havana,             to,         Madrid,            795,           1120,           1395,            955,           2488,            672,              3
         Riyadh,             to,          Seoul,           1760,           1102,           2372,            989,           2488,            672,              3
    Rockhampton,             to,          Lhasa,           2553,           1481,           2100,           1054,           2488,            672,              3
 Port Elizabeth,             to,           Rome,           1616,           1555,           1508,            942,           2488,            672,              3
        Kolkata,             to,        Magadan,           2074,           1122,           2561,            734,           2488,            672,              3
     Manchester,             to,      Araguaina,           1397,            817,           1057,           1338,           2488,            672,              3
     Copenhagen,             to,       Lilongwe,           1516,            783,           1694,           1379,           2488,            672,              3
      Sao Paulo,             to,    Kansas City,           1062,           1480,            699,            974,           2488,            672,              3
       Asuncion,             to,    Livingstone,            993,           1497,           1611,           1419,           2488,            672,              3
          Xi'an,             to,      Mahajanga,           2250,           1021,           1769,           1416,           2488,            672,              3
      Kisangani,             to,     Georgetown,           1607,           1271,            985,           1242,           2488,            672,              3
      Araguaina,             to,         Venice,           1057,           1338,           1508,            909,           2488,            672,              3
   Johannesburg,             to,           Bern,           1621,           1492,           1480,            886,           2488,            672,              3
    Kansas City,             to,      Sao Paulo,            699,            974,           1062,           1480,           2488,            672,              3
       Timbuktu,             to,        Atlanta,           1399,           1162,            791,           1028,           2488,            672,              3
      Araguaina,             to,     Manchester,           1057,           1338,           1397,            817,           2488,            672,              3
        Atlanta,             to,       Timbuktu,            791,           1028,           1399,           1162,           2488,            672,              3
      Mahajanga,             to,          Xi'an,           1769,           1416,           2250,           1021,           2488,            672,              3
          Seoul,             to,         Riyadh,           2372,            989,           1760,           1102,           2488,            672,              3
        Seville,             to,          Delhi,           1376,            987,           1993,           1068,           2488,            672,              3
        Nairobi,             to,          Xi'an,           1693,           1300,           2250,           1021,           2488,            672,              3
   Campo Grande,             to, Port Elizabeth,           1002,           1452,           1616,           1555,           2488,            672,              3
          Xi'an,             to,        Nairobi,           2250,           1021,           1693,           1300,           2488,            672,              3
       Windhoek,             to,    Porto Velho,           1552,           1468,            941,           1349,           2488,            672,              3
        Magadan,             to,        Kolkata,           2561,            734,           2074,           1122,           2488,            672,              3
           Bern,             to,   Johannesburg,           1480,            886,           1621,           1492,           2488,            672,              3
         Anadyr,             to,          Xi'an,           2749,            648,           2250,           1021,           2492,            673,              3
       Asuncion,             to,        Kananga,            993,           1497,           1597,           1343,           2492,            673,              3
        Chicago,             to,        Belfast,            757,            931,           1368,            805,           2492,            673,              3
        Mombasa,             to,           Oslo,           1713,           1320,           1495,            736,           2492,            673,              3
        Kampala,             to,      Guangzhou,           1667,           1281,           2265,           1105,           2492,            673,              3
         Harbin,             to,      Volgograd,           2369,            900,           1746,            872,           2492,            673,              3
        Nanping,             to,      Mahajanga,           2296,           1082,           1769,           1416,           2492,            673,              3
         Kaduna,             to,        Cordoba,           1476,           1207,            949,           1541,           2492,            673,              3
         Harare,             to,      Sao Paulo,           1680,           1399,           1062,           1480,           2492,            673,              3
      Singapore,             to,       Auckland,           2189,           1272,           2727,           1588,           2492,            673,              3
           Aden,             to,         Broome,           1764,           1188,           2344,           1418,           2492,            673,              3
      Volgograd,             to,         Harbin,           1746,            872,           2369,            900,           2492,            673,              3
      Hyderabad,             to,     Copenhagen,           2010,           1163,           1516,            783,           2492,            673,              3
          Xi'an,             to,         Anadyr,           2250,           1021,           2749,            648,           2492,            673,              3
         Bamako,             to,        Detroit,           1369,           1192,            797,            945,           2492,            673,              3
           Rome,             to,         Boston,           1508,            942,            885,            940,           2492,            673,              3
        Kananga,             to,       Asuncion,           1597,           1343,            993,           1497,           2492,            673,              3
      Bangalore,             to,        Norilsk,           2001,           1195,           2073,            576,           2492,            673,              3
       Winnipeg,             to,         Cuiaba,            689,            862,            988,           1409,           2492,            673,              3
    Livingstone,             to,         Cuiaba,           1611,           1419,            988,           1409,           2492,            673,              3
       Honolulu,             to,          Quito,            229,           1119,            827,           1295,           2492,            673,              3
        Nairobi,             to,         Bergen,           1693,           1300,           1458,            723,           2492,            673,              3
      Guangzhou,             to,        Kampala,           2265,           1105,           1667,           1281,           2492,            673,              3
       Teresina,             to,        Mombasa,           1090,           1328,           1713,           1320,           2492,            673,              3
         Boston,             to,         Venice,            885,            940,           1508,            909,           2492,            673,              3
      Kisangani,             to,           Oulu,           1607,           1271,           1619,            648,           2492,            673,              3
        Glasgow,             to,     Charleston,           1392,            781,            823,           1035,           2492,            673,              3
        Belfast,             to,        Chicago,           1368,            805,            757,            931,           2492,            673,              3
        Detroit,             to,         Bamako,            797,            945,           1369,           1192,           2492,            673,              3
         Bergen,             to,        Nairobi,           1458,            723,           1693,           1300,           2492,            673,              3
         Boston,             to,           Rome,            885,            940,           1508,            942,           2492,            673,              3
        Nairobi,             to,    Novosibirsk,           1693,           1300,           2063,            798,           2492,            673,              3
      Sao Paulo,             to,         Harare,           1062,           1480,           1680,           1399,           2492,            673,              3
       Auckland,             to,      Singapore,           2727,           1588,           2189,           1272,           2492,            673,              3
           Hilo,             to,         Barrow,            268,           1144,            252,            521,           2492,            673,              3
       Honolulu,             to,  Washington DC,            229,           1119,            839,            988,           2492,            673,              3
           Oulu,             to,      Kisangani,           1619,            648,           1607,           1271,           2492,            673,              3
        Mombasa,             to,       Teresina,           1713,           1320,           1090,           1328,           2492,            673,              3
    Novosibirsk,             to,        Nairobi,           2063,            798,           1693,           1300,           2492,            673,              3
         Venice,             to,         Boston,           1508,            909,            885,            940,           2492,            673,              3
     Copenhagen,             to,      Hyderabad,           1516,            783,           2010,           1163,           2492,            673,              3
  Washington DC,             to,       Honolulu,            839,            988,            229,           1119,           2492,            673,              3
         Broome,             to,           Aden,           2344,           1418,           1764,           1188,           2492,            673,              3
        Cordoba,             to,         Kaduna,            949,           1541,           1476,           1207,           2492,            673,              3
         Cuiaba,             to,       Winnipeg,            988,           1409,            689,            862,           2492,            673,              3
          Quito,             to,       Honolulu,            827,           1295,            229,           1119,           2492,            673,              3
     Charleston,             to,        Glasgow,            823,           1035,           1392,            781,           2492,            673,              3
           Oslo,             to,        Mombasa,           1495,            736,           1713,           1320,           2492,            673,              3
         Cuiaba,             to,    Livingstone,            988,           1409,           1611,           1419,           2492,            673,              3
         Barrow,             to,           Hilo,            252,            521,            268,           1144,           2492,            673,              3
        Norilsk,             to,      Bangalore,           2073,            576,           2001,           1195,           2492,            673,              3
      Mahajanga,             to,        Nanping,           1769,           1416,           2296,           1082,           2492,            673,              3
           Lyon,             to,        Caracas,           1455,            905,            910,           1209,           2496,            674,              3
       Teresina,             to,        Glasgow,           1090,           1328,           1392,            781,           2496,            674,              3
        Belfast,             to,        Karachi,           1368,            805,           1921,           1096,           2496,            674,              3
   Johannesburg,             to,         Munich,           1621,           1492,           1507,            878,           2496,            674,              3
         Recife,             to,         Prague,           1154,           1352,           1537,            859,           2496,            674,              3
          Xi'an,             to,      Melbourne,           2250,           1021,           2506,           1591,           2496,            674,              3
        Kampala,             to,    Novosibirsk,           1667,           1281,           2063,            798,           2496,            674,              3
          Belem,             to,       Khartoum,           1054,           1299,           1667,           1179,           2496,            674,              3
       New York,             to,           Hilo,            864,            956,            268,           1144,           2496,            674,              3
       Salvador,             to,       Brussels,           1126,           1385,           1454,            853,           2496,            674,              3
      Melbourne,             to,          Xi'an,           2506,           1591,           2250,           1021,           2496,            674,              3
         Durban,             to,         Madrid,           1649,           1526,           1395,            955,           2496,            674,              3
        Norilsk,             to,         Athens,           2073,            576,           1599,            982,           2496,            674,              3
    Panama City,             to,          Lagos,            828,           1221,           1452,           1241,           2496,            674,              3
         Prague,             to,         Recife,           1537,            859,           1154,           1352,           2496,            674,              3
        Jakarta,             to,        Tbilisi,           2223,           1339,           1746,            936,           2496,            674,              3
         Boston,             to,  Easter Island,            885,            940,            599,           1495,           2496,            674,              3
    Novosibirsk,             to,        Kampala,           2063,            798,           1667,           1281,           2496,            674,              3
       Zanzibar,             to,       Teresina,           1714,           1348,           1090,           1328,           2496,            674,              3
  Easter Island,             to,         Boston,            599,           1495,            885,            940,           2496,            674,              3
        Tbilisi,             to,         Harbin,           1746,            936,           2369,            900,           2496,            674,              3
         Hobart,             to,       Shanghai,           2523,           1644,           2323,           1052,           2496,            674,              3
        Tbilisi,             to,        Jakarta,           1746,            936,           2223,           1339,           2496,            674,              3
       Khartoum,             to,          Belem,           1667,           1179,           1054,           1299,           2496,            674,              3
       Kinshasa,             to,        Caracas,           1526,           1312,            910,           1209,           2496,            674,              3
     Ulan Bator,             to,      Geraldton,           2221,            886,           2283,           1507,           2496,            674,              3
       Shanghai,             to,         Hobart,           2323,           1052,           2523,           1644,           2496,            674,              3
  Santo Domingo,             to,        Glasgow,            888,           1150,           1392,            781,           2496,            674,              3
         Munich,             to,   Johannesburg,           1507,            878,           1621,           1492,           2496,            674,              3
         Harbin,             to,        Tbilisi,           2369,            900,           1746,            936,           2496,            674,              3
          Delhi,             to,         London,           1993,           1068,           1410,            845,           2496,            674,              3
        Karachi,             to,        Belfast,           1921,           1096,           1368,            805,           2496,            674,              3
        Caracas,             to,       Kinshasa,            910,           1209,           1526,           1312,           2496,            674,              3
       Windhoek,             to,           Kyiv,           1552,           1468,           1670,            855,           2496,            674,              3
          Lagos,             to,    Panama City,           1452,           1241,            828,           1221,           2496,            674,              3
       Brussels,             to,       Salvador,           1454,            853,           1126,           1385,           2496,            674,              3
        Caracas,             to,           Lyon,            910,           1209,           1455,            905,           2496,            674,              3
         Madrid,             to,         Durban,           1395,            955,           1649,           1526,           2496,            674,              3
       Teresina,             to,       Zanzibar,           1090,           1328,           1714,           1348,           2496,            674,              3
         London,             to,          Delhi,           1410,            845,           1993,           1068,           2496,            674,              3
           Hilo,             to,       New York,            268,           1144,            864,            956,           2496,            674,              3
           Kyiv,             to,       Windhoek,           1670,            855,           1552,           1468,           2496,            674,              3
      Geraldton,             to,     Ulan Bator,           2283,           1507,           2221,            886,           2496,            674,              3
        Glasgow,             to,       Teresina,           1392,            781,           1090,           1328,           2496,            674,              3
         Athens,             to,        Norilsk,           1599,            982,           2073,            576,           2496,            674,              3
        Glasgow,             to,  Santo Domingo,           1392,            781,            888,           1150,           2496,            674,              3
           Riga,             to,        Chengdu,           1604,            772,           2164,           1051,           2500,            675,              3
       Nagasaki,             to,         Hobart,           2395,           1032,           2523,           1644,           2500,            675,              3
         Warsaw,             to,        Chengdu,           1578,            831,           2164,           1051,           2500,            675,              3
        Chengdu,             to,           Riga,           2164,           1051,           1604,            772,           2500,            675,              3
      Fairbanks,             to,   Philadelphia,            310,            653,            848,            972,           2500,            675,              3
   Philadelphia,             to,      Fairbanks,            848,            972,            310,            653,           2500,            675,              3
         La Paz,             to,       Kinshasa,            911,           1428,           1526,           1312,           2500,            675,              3
         Munich,             to,         Boston,           1507,            878,            885,            940,           2500,            675,              3
   Port Hedland,             to,       Djibouti,           2326,           1449,           1752,           1200,           2500,            675,              3
          Paris,             to,        Caracas,           1436,            871,            910,           1209,           2500,            675,              3
      Al Fashir,             to,      Reykjavik,           1601,           1174,           1250,            656,           2500,            675,              3
         Harare,             to,         Urumqi,           1680,           1399,           2087,            924,           2500,            675,              3
        Caracas,             to,     Manchester,            910,           1209,           1397,            817,           2500,            675,              3
 St. Petersburg,             to,       Yinchuan,           1645,            725,           2219,            974,           2500,            675,              3
    Porto Velho,             to,       Portland,            941,           1349,            491,            915,           2500,            675,              3
       Helsinki,             to,        Kananga,           1606,            718,           1597,           1343,           2500,            675,              3
       Helsinki,             to,          Dhaka,           1606,            718,           2094,           1109,           2500,            675,              3
       Kinshasa,             to,         La Paz,           1526,           1312,            911,           1428,           2500,            675,              3
        Chengdu,             to,         Warsaw,           2164,           1051,           1578,            831,           2500,            675,              3
         Kaduna,             to,          Dhaka,           1476,           1207,           2094,           1109,           2500,            675,              3
         Urumqi,             to,         Harare,           2087,            924,           1680,           1399,           2500,            675,              3
    Mexico City,             to,         Inuvik,            683,           1145,            417,            579,           2500,            675,              3
      Reykjavik,             to,      Al Fashir,           1250,            656,           1601,           1174,           2500,            675,              3
          Delhi,             to,         Cairns,           1993,           1068,           2507,           1424,           2500,            675,              3
       Portland,             to,    Porto Velho,            491,            915,            941,           1349,           2500,            675,              3
           Nuuk,             to,    Los Angeles,           1048,            679,            526,           1023,           2500,            675,              3
        Kananga,             to,       Helsinki,           1597,           1343,           1606,            718,           2500,            675,              3
         Harare,             to,      Araguaina,           1680,           1399,           1057,           1338,           2500,            675,              3
         Boston,             to,         Munich,            885,            940,           1507,            878,           2500,            675,              3
           Lima,             to,          Lagos,            837,           1357,           1452,           1241,           2500,            675,              3
          Dhaka,             to,       Helsinki,           2094,           1109,           1606,            718,           2500,            675,              3
     Manchester,             to,        Caracas,           1397,            817,            910,           1209,           2500,            675,              3
        Nairobi,             to,      Geraldton,           1693,           1300,           2283,           1507,           2500,            675,              3
       Djibouti,             to,   Port Hedland,           1752,           1200,           2326,           1449,           2500,            675,              3
      Geraldton,             to,        Nairobi,           2283,           1507,           1693,           1300,           2500,            675,              3
          Lagos,             to,           Lima,           1452,           1241,            837,           1357,           2500,            675,              3
         Cairns,             to,          Delhi,           2507,           1424,           1993,           1068,           2500,            675,              3
         Inuvik,             to,    Mexico City,            417,            579,            683,           1145,           2500,            675,              3
      Araguaina,             to,         Harare,           1057,           1338,           1680,           1399,           2500,            675,              3
        Caracas,             to,          Paris,            910,           1209,           1436,            871,           2500,            675,              3
          Dhaka,             to,         Kaduna,           2094,           1109,           1476,           1207,           2500,            675,              3
       Asuncion,             to, Port Elizabeth,            993,           1497,           1616,           1555,           2500,            675,              3
 Port Elizabeth,             to,       Asuncion,           1616,           1555,            993,           1497,           2500,            675,              3
    Los Angeles,             to,           Nuuk,            526,           1023,           1048,            679,           2500,            675,              3
         Harare,             to,         Xining,           1680,           1399,           2158,            995,           2500,            675,              3
         Xining,             to,         Harare,           2158,            995,           1680,           1399,           2500,            675,              3
         Hobart,             to,       Nagasaki,           2523,           1644,           2395,           1032,           2500,            675,              3
       Yinchuan,             to, St. Petersburg,           2219,            974,           1645,            725,           2500,            675,              3
       Brussels,             to,      Araguaina,           1454,            853,           1057,           1338,           2504,            676,              3
        Jakarta,             to,        Kananga,           2223,           1339,           1597,           1343,           2504,            676,              3
          Beira,             to,      Araguaina,           1674,           1444,           1057,           1338,           2504,            676,              3
      Bariloche,             to,      Chihuahua,            887,           1642,            631,           1070,           2504,            676,              3
         Madrid,             to,    Panama City,           1395,            955,            828,           1221,           2504,            676,              3
      San Diego,             to,       Brasilia,            544,           1041,           1044,           1419,           2504,            676,              3
         Taipei,             to,      Volgograd,           2329,           1102,           1746,            872,           2504,            676,              3
        Tripoli,             to,      Sao Paulo,           1506,           1038,           1062,           1480,           2504,            676,              3
         Naples,             to,         Xining,           1532,            960,           2158,            995,           2504,            676,              3
       Shanghai,             to,          Pevek,           2323,           1052,           2709,            558,           2504,            676,              3
      Las Vegas,             to,   Campo Grande,            566,           1002,           1002,           1452,           2504,            676,              3
          Beira,             to,          Perth,           1674,           1444,           2292,           1544,           2504,            676,              3
         Manaus,             to,        Kananga,            972,           1306,           1597,           1343,           2504,            676,              3
       Khartoum,             to,     Ulan Bator,           1667,           1179,           2221,            886,           2504,            676,              3
         Xining,             to,         Naples,           2158,            995,           1532,            960,           2504,            676,              3
      Stockholm,             to,      Hyderabad,           1551,            736,           2010,           1163,           2504,            676,              3
        Baghdad,             to,          Seoul,           1746,           1020,           2372,            989,           2504,            676,              3
          Pevek,             to,       Shanghai,           2709,            558,           2323,           1052,           2504,            676,              3
          Seoul,             to,        Baghdad,           2372,            989,           1746,           1020,           2504,            676,              3
  Washington DC,             to,      Fairbanks,            839,            988,            310,            653,           2504,            676,              3
         Cancun,             to,        Seville,            767,           1133,           1376,            987,           2504,            676,              3
      Araguaina,             to,          Beira,           1057,           1338,           1674,           1444,           2504,            676,              3
      Fortaleza,             to,       Winnipeg,           1121,           1316,            689,            862,           2504,            676,              3
      Sao Paulo,             to,        Tripoli,           1062,           1480,           1506,           1038,           2504,            676,              3
        Kananga,             to,        Jakarta,           1597,           1343,           2223,           1339,           2504,            676,              3
      Hyderabad,             to,      Stockholm,           2010,           1163,           1551,            736,           2504,            676,              3
      Chihuahua,             to,      Bariloche,            631,           1070,            887,           1642,           2504,            676,              3
 St. Petersburg,             to,       Zanzibar,           1645,            725,           1714,           1348,           2504,            676,              3
   Port Hedland,             to,        Mombasa,           2326,           1449,           1713,           1320,           2504,            676,              3
      Volgograd,             to,       Windhoek,           1746,            872,           1552,           1468,           2504,            676,              3
        Kolkata,             to,       Windhoek,           2074,           1122,           1552,           1468,           2504,            676,              3
          Perth,             to,          Beira,           2292,           1544,           1674,           1444,           2504,            676,              3
     Ulan Bator,             to,       Khartoum,           2221,            886,           1667,           1179,           2504,            676,              3
      Volgograd,             to,         Taipei,           1746,            872,           2329,           1102,           2504,            676,              3
       Bordeaux,             to,          Miami,           1417,            910,            819,           1096,           2504,            676,              3
        Kananga,             to,         Manaus,           1597,           1343,            972,           1306,           2504,            676,              3
      Araguaina,             to,       Brussels,           1057,           1338,           1454,            853,           2504,            676,              3
    Rockhampton,             to,         Xining,           2553,           1481,           2158,            995,           2504,            676,              3
       Windhoek,             to,        Kolkata,           1552,           1468,           2074,           1122,           2504,            676,              3
        Seville,             to,         Cancun,           1376,            987,            767,           1133,           2504,            676,              3
   Campo Grande,             to,      Las Vegas,           1002,           1452,            566,           1002,           2504,            676,              3
    Panama City,             to,         Madrid,            828,           1221,           1395,            955,           2504,            676,              3
       Windhoek,             to,      Volgograd,           1552,           1468,           1746,            872,           2504,            676,              3
       Winnipeg,             to,      Fortaleza,            689,            862,           1121,           1316,           2504,            676,              3
     Cincinnati,             to,     Manchester,            791,            975,           1397,            817,           2504,            676,              3
       Zanzibar,             to, St. Petersburg,           1714,           1348,           1645,            725,           2504,            676,              3
